edge_id,pair_id,domain,path_order,node_id,label,x,y,weight,source,target,is_cross_border,involves_singapore
dickens-b--tan-c#vector_borne,dickens-b--tan-c,vector_borne,1,dickens-b,"Dickens, Borame",0.305129,0.631392,4,dickens-b,tan-c,,
dickens-b--tan-c#vector_borne,dickens-b--tan-c,vector_borne,2,tan-c,"Tan, Cheong Huat",0.340003,0.632108,4,dickens-b,tan-c,,
dickens-b--tan-l#vector_borne,dickens-b--tan-l,vector_borne,1,dickens-b,"Dickens, Borame",0.305129,0.631392,4,dickens-b,tan-l,,
dickens-b--tan-l#vector_borne,dickens-b--tan-l,vector_borne,2,tan-l,"Tan, Li Yun",0.317906,0.639091,4,dickens-b,tan-l,,
lee-c--lim-j#vector_borne,lee-c--lim-j,vector_borne,1,lee-c,"Lee, Caleb",0.321507,0.643274,4,lee-c,lim-j,,
lee-c--lim-j#vector_borne,lee-c--lim-j,vector_borne,2,lim-j,"Lim, Jue Tao",0.311485,0.645288,4,lee-c,lim-j,,
lee-c--ng-l#vector_borne,lee-c--ng-l,vector_borne,1,lee-c,"Lee, Caleb",0.321507,0.643274,4,lee-c,ng-l,,
lee-c--ng-l#vector_borne,lee-c--ng-l,vector_borne,2,ng-l,"Ng, Lee Ching",0.313467,0.641842,4,lee-c,ng-l,,
lee-c--ng-y#vector_borne,lee-c--ng-y,vector_borne,1,lee-c,"Lee, Caleb",0.321507,0.643274,4,lee-c,ng-y,,
lee-c--ng-y#vector_borne,lee-c--ng-y,vector_borne,2,ng-y,"Ng, Youming",0.32174,0.640359,4,lee-c,ng-y,,
lee-c--sim-s#vector_borne,lee-c--sim-s,vector_borne,1,lee-c,"Lee, Caleb",0.321507,0.643274,4,lee-c,sim-s,,
lee-c--sim-s#vector_borne,lee-c--sim-s,vector_borne,2,sim-s,"Sim, Shuzhen",0.310494,0.640287,4,lee-c,sim-s,,
lee-c--tan-c#vector_borne,lee-c--tan-c,vector_borne,1,lee-c,"Lee, Caleb",0.321507,0.643274,4,lee-c,tan-c,,
lee-c--tan-c#vector_borne,lee-c--tan-c,vector_borne,2,tan-c,"Tan, Cheong Huat",0.340003,0.632108,4,lee-c,tan-c,,
lee-c--tan-l#vector_borne,lee-c--tan-l,vector_borne,1,lee-c,"Lee, Caleb",0.321507,0.643274,4,lee-c,tan-l,,
lee-c--tan-l#vector_borne,lee-c--tan-l,vector_borne,2,tan-l,"Tan, Li Yun",0.317906,0.639091,4,lee-c,tan-l,,
lim-j--ng-y#vector_borne,lim-j--ng-y,vector_borne,1,lim-j,"Lim, Jue Tao",0.311485,0.645288,4,lim-j,ng-y,,
lim-j--ng-y#vector_borne,lim-j--ng-y,vector_borne,2,ng-y,"Ng, Youming",0.32174,0.640359,4,lim-j,ng-y,,
lim-j--sim-s#vector_borne,lim-j--sim-s,vector_borne,1,lim-j,"Lim, Jue Tao",0.311485,0.645288,4,lim-j,sim-s,,
lim-j--sim-s#vector_borne,lim-j--sim-s,vector_borne,2,sim-s,"Sim, Shuzhen",0.310494,0.640287,4,lim-j,sim-s,,
lim-j--tan-l#vector_borne,lim-j--tan-l,vector_borne,1,lim-j,"Lim, Jue Tao",0.311485,0.645288,4,lim-j,tan-l,,
lim-j--tan-l#vector_borne,lim-j--tan-l,vector_borne,2,tan-l,"Tan, Li Yun",0.317906,0.639091,4,lim-j,tan-l,,
ng-l--ng-y#vector_borne,ng-l--ng-y,vector_borne,1,ng-l,"Ng, Lee Ching",0.313467,0.641842,4,ng-l,ng-y,,
ng-l--ng-y#vector_borne,ng-l--ng-y,vector_borne,2,ng-y,"Ng, Youming",0.32174,0.640359,4,ng-l,ng-y,,
ng-l--tan-l#vector_borne,ng-l--tan-l,vector_borne,1,ng-l,"Ng, Lee Ching",0.313467,0.641842,4,ng-l,tan-l,,
ng-l--tan-l#vector_borne,ng-l--tan-l,vector_borne,2,tan-l,"Tan, Li Yun",0.317906,0.639091,4,ng-l,tan-l,,
ng-y--sim-s#vector_borne,ng-y--sim-s,vector_borne,1,ng-y,"Ng, Youming",0.32174,0.640359,4,ng-y,sim-s,,
ng-y--sim-s#vector_borne,ng-y--sim-s,vector_borne,2,sim-s,"Sim, Shuzhen",0.310494,0.640287,4,ng-y,sim-s,,
ng-y--tan-c#vector_borne,ng-y--tan-c,vector_borne,1,ng-y,"Ng, Youming",0.32174,0.640359,4,ng-y,tan-c,,
ng-y--tan-c#vector_borne,ng-y--tan-c,vector_borne,2,tan-c,"Tan, Cheong Huat",0.340003,0.632108,4,ng-y,tan-c,,
ng-y--tan-l#vector_borne,ng-y--tan-l,vector_borne,1,ng-y,"Ng, Youming",0.32174,0.640359,4,ng-y,tan-l,,
ng-y--tan-l#vector_borne,ng-y--tan-l,vector_borne,2,tan-l,"Tan, Li Yun",0.317906,0.639091,4,ng-y,tan-l,,
sim-s--tan-c#vector_borne,sim-s--tan-c,vector_borne,1,sim-s,"Sim, Shuzhen",0.310494,0.640287,4,sim-s,tan-c,,
sim-s--tan-c#vector_borne,sim-s--tan-c,vector_borne,2,tan-c,"Tan, Cheong Huat",0.340003,0.632108,4,sim-s,tan-c,,
sim-s--tan-l#vector_borne,sim-s--tan-l,vector_borne,1,sim-s,"Sim, Shuzhen",0.310494,0.640287,4,sim-s,tan-l,,
sim-s--tan-l#vector_borne,sim-s--tan-l,vector_borne,2,tan-l,"Tan, Li Yun",0.317906,0.639091,4,sim-s,tan-l,,
tan-c--tan-l#vector_borne,tan-c--tan-l,vector_borne,1,tan-c,"Tan, Cheong Huat",0.340003,0.632108,4,tan-c,tan-l,,
tan-c--tan-l#vector_borne,tan-c--tan-l,vector_borne,2,tan-l,"Tan, Li Yun",0.317906,0.639091,4,tan-c,tan-l,,
mitnick-c--oyewusi-l#tb,mitnick-c--oyewusi-l,tb,1,mitnick-c,"Mitnick, Carole D",0.177342,0.399036,4,mitnick-c,oyewusi-l,,
mitnick-c--oyewusi-l#tb,mitnick-c--oyewusi-l,tb,2,oyewusi-l,"Oyewusi, Lawrence",0.18162,0.39282,4,mitnick-c,oyewusi-l,,
oyewusi-l--rich-m#tb,oyewusi-l--rich-m,tb,1,oyewusi-l,"Oyewusi, Lawrence",0.18162,0.39282,4,oyewusi-l,rich-m,,
oyewusi-l--rich-m#tb,oyewusi-l--rich-m,tb,2,rich-m,"Rich, Michael L",0.179287,0.398719,4,oyewusi-l,rich-m,,
bansal-s--ma-p#vector_borne,bansal-s--ma-p,vector_borne,1,bansal-s,"Bansal, Somya",0.315893,0.635946,4,bansal-s,ma-p,,
bansal-s--ma-p#vector_borne,bansal-s--ma-p,vector_borne,2,ma-p,"Ma, Pei",0.317348,0.645091,4,bansal-s,ma-p,,
bansal-s--ng-l#vector_borne,bansal-s--ng-l,vector_borne,1,bansal-s,"Bansal, Somya",0.315893,0.635946,4,bansal-s,ng-l,,
bansal-s--ng-l#vector_borne,bansal-s--ng-l,vector_borne,2,ng-l,"Ng, Lee Ching",0.313467,0.641842,4,bansal-s,ng-l,,
dickens-b--ma-p#vector_borne,dickens-b--ma-p,vector_borne,1,dickens-b,"Dickens, Borame",0.305129,0.631392,4,dickens-b,ma-p,,
dickens-b--ma-p#vector_borne,dickens-b--ma-p,vector_borne,2,ma-p,"Ma, Pei",0.317348,0.645091,4,dickens-b,ma-p,,
lim-j--ma-p#vector_borne,lim-j--ma-p,vector_borne,1,lim-j,"Lim, Jue Tao",0.311485,0.645288,4,lim-j,ma-p,,
lim-j--ma-p#vector_borne,lim-j--ma-p,vector_borne,2,ma-p,"Ma, Pei",0.317348,0.645091,4,lim-j,ma-p,,
teo-a--tep-s#tb,teo-a--tep-s,tb,1,teo-a,"Teo, Alvin Kuo Jing",0.255694,0.56539,3,teo-a,tep-s,,
teo-a--tep-s#tb,teo-a--tep-s,tb,2,tep-s,"Tep, Sovanvorleak",0.256818,0.570158,3,teo-a,tep-s,,
teo-a--tuot-s#tb,teo-a--tuot-s,tb,1,teo-a,"Teo, Alvin Kuo Jing",0.255694,0.56539,3,teo-a,tuot-s,,
teo-a--tuot-s#tb,teo-a--tuot-s,tb,2,tuot-s,"Tuot, Sovannary",0.249467,0.566642,3,teo-a,tuot-s,,
tep-s--tuot-s#tb,tep-s--tuot-s,tb,1,tep-s,"Tep, Sovanvorleak",0.256818,0.570158,3,tep-s,tuot-s,,
tep-s--tuot-s#tb,tep-s--tuot-s,tb,2,tuot-s,"Tuot, Sovannary",0.249467,0.566642,3,tep-s,tuot-s,,
dickens-b--endo-a#sti,dickens-b--endo-a,sti,1,dickens-b,"Dickens, Borame",0.305129,0.631392,3,dickens-b,endo-a,,
dickens-b--endo-a#sti,dickens-b--endo-a,sti,2,endo-a,"Endo, Akira",0.274619,0.620903,3,dickens-b,endo-a,,
dickens-b--jin-s#sti,dickens-b--jin-s,sti,1,dickens-b,"Dickens, Borame",0.305129,0.631392,3,dickens-b,jin-s,,
dickens-b--jin-s#sti,dickens-b--jin-s,sti,2,jin-s,"Jin, Shihui",0.277669,0.617402,3,dickens-b,jin-s,,
endo-a--jin-s#sti,endo-a--jin-s,sti,1,endo-a,"Endo, Akira",0.274619,0.620903,3,endo-a,jin-s,,
endo-a--jin-s#sti,endo-a--jin-s,sti,2,jin-s,"Jin, Shihui",0.277669,0.617402,3,endo-a,jin-s,,
doi-y--fowler-v#amr_hai,doi-y--fowler-v,amr_hai,1,doi-y,"Doi, Yohei",0.459095,0.567498,3,doi-y,fowler-v,,
doi-y--fowler-v#amr_hai,doi-y--fowler-v,amr_hai,2,fowler-v,"Fowler, Vance G",0.449042,0.544571,3,doi-y,fowler-v,,
doi-y--vanduin-d#amr_hai,doi-y--vanduin-d,amr_hai,1,doi-y,"Doi, Yohei",0.459095,0.567498,3,doi-y,vanduin-d,,
doi-y--vanduin-d#amr_hai,doi-y--vanduin-d,amr_hai,2,vanduin-d,"van Duin, David",0.446641,0.548843,3,doi-y,vanduin-d,,
fowler-v--paterson-d#amr_hai,fowler-v--paterson-d,amr_hai,1,fowler-v,"Fowler, Vance G",0.449042,0.544571,3,fowler-v,paterson-d,,
fowler-v--paterson-d#amr_hai,fowler-v--paterson-d,amr_hai,2,paterson-d,"Paterson, David L",0.459975,0.566986,3,fowler-v,paterson-d,,
fowler-v--vanduin-d#amr_hai,fowler-v--vanduin-d,amr_hai,1,fowler-v,"Fowler, Vance G",0.449042,0.544571,3,fowler-v,vanduin-d,,
fowler-v--vanduin-d#amr_hai,fowler-v--vanduin-d,amr_hai,2,vanduin-d,"van Duin, David",0.446641,0.548843,3,fowler-v,vanduin-d,,
paterson-d--vanduin-d#amr_hai,paterson-d--vanduin-d,amr_hai,1,paterson-d,"Paterson, David L",0.459975,0.566986,3,paterson-d,vanduin-d,,
paterson-d--vanduin-d#amr_hai,paterson-d--vanduin-d,amr_hai,2,vanduin-d,"van Duin, David",0.446641,0.548843,3,paterson-d,vanduin-d,,
ahmed-s--bastard-m#tb,ahmed-s--bastard-m,tb,1,ahmed-s,"Ahmed, Saman",0.17223,0.408339,3,ahmed-s,bastard-m,,
ahmed-s--bastard-m#tb,ahmed-s--bastard-m,tb,2,bastard-m,"Bastard, Mathieu",0.181496,0.400102,3,ahmed-s,bastard-m,,
ahmed-s--franke-m#tb,ahmed-s--franke-m,tb,1,ahmed-s,"Ahmed, Saman",0.17223,0.408339,3,ahmed-s,franke-m,,
ahmed-s--franke-m#tb,ahmed-s--franke-m,tb,2,franke-m,"Franke, Molly",0.180019,0.401441,3,ahmed-s,franke-m,,
ahmed-s--hewison-c#tb,ahmed-s--hewison-c,tb,1,ahmed-s,"Ahmed, Saman",0.17223,0.408339,3,ahmed-s,hewison-c,,
ahmed-s--hewison-c#tb,ahmed-s--hewison-c,tb,2,hewison-c,"Hewison, Catherine",0.17815,0.401443,3,ahmed-s,hewison-c,,
ahmed-s--huerga-h#tb,ahmed-s--huerga-h,tb,1,ahmed-s,"Ahmed, Saman",0.17223,0.408339,3,ahmed-s,huerga-h,,
ahmed-s--huerga-h#tb,ahmed-s--huerga-h,tb,2,huerga-h,"Huerga, Helena",0.180495,0.403451,3,ahmed-s,huerga-h,,
ahmed-s--khan-p#tb,ahmed-s--khan-p,tb,1,ahmed-s,"Ahmed, Saman",0.17223,0.408339,3,ahmed-s,khan-p,,
ahmed-s--khan-p#tb,ahmed-s--khan-p,tb,2,khan-p,"Khan, Palwasha Y",0.182363,0.402472,3,ahmed-s,khan-p,,
ahmed-s--khan-u#tb,ahmed-s--khan-u,tb,1,ahmed-s,"Ahmed, Saman",0.17223,0.408339,3,ahmed-s,khan-u,,
ahmed-s--khan-u#tb,ahmed-s--khan-u,tb,2,khan-u,"Khan, Uzma",0.172753,0.403342,3,ahmed-s,khan-u,,
ahmed-s--mitnick-c#tb,ahmed-s--mitnick-c,tb,1,ahmed-s,"Ahmed, Saman",0.17223,0.408339,3,ahmed-s,mitnick-c,,
ahmed-s--mitnick-c#tb,ahmed-s--mitnick-c,tb,2,mitnick-c,"Mitnick, Carole D",0.177342,0.399036,3,ahmed-s,mitnick-c,,
ahmed-s--rich-m#tb,ahmed-s--rich-m,tb,1,ahmed-s,"Ahmed, Saman",0.17223,0.408339,3,ahmed-s,rich-m,,
ahmed-s--rich-m#tb,ahmed-s--rich-m,tb,2,rich-m,"Rich, Michael L",0.179287,0.398719,3,ahmed-s,rich-m,,
ahmed-s--seung-k#tb,ahmed-s--seung-k,tb,1,ahmed-s,"Ahmed, Saman",0.17223,0.408339,3,ahmed-s,seung-k,,
ahmed-s--seung-k#tb,ahmed-s--seung-k,tb,2,seung-k,"Seung, Kwonjune J",0.17038,0.401059,3,ahmed-s,seung-k,,
bastard-m--skrahina-a#tb,bastard-m--skrahina-a,tb,1,bastard-m,"Bastard, Mathieu",0.181496,0.400102,3,bastard-m,skrahina-a,,
bastard-m--skrahina-a#tb,bastard-m--skrahina-a,tb,2,skrahina-a,"Skrahina, Alena",0.169576,0.393059,3,bastard-m,skrahina-a,,
bastard-m--stagg-h#tb,bastard-m--stagg-h,tb,1,bastard-m,"Bastard, Mathieu",0.181496,0.400102,3,bastard-m,stagg-h,,
bastard-m--stagg-h#tb,bastard-m--stagg-h,tb,2,stagg-h,"Stagg, Helen R",0.189962,0.398533,3,bastard-m,stagg-h,,
bastard-m--tefera-g#tb,bastard-m--tefera-g,tb,1,bastard-m,"Bastard, Mathieu",0.181496,0.400102,3,bastard-m,tefera-g,,
bastard-m--tefera-g#tb,bastard-m--tefera-g,tb,2,tefera-g,"Tefera, Girum Bayissa",0.185212,0.389799,3,bastard-m,tefera-g,,
franke-m--skrahina-a#tb,franke-m--skrahina-a,tb,1,franke-m,"Franke, Molly",0.180019,0.401441,3,franke-m,skrahina-a,,
franke-m--skrahina-a#tb,franke-m--skrahina-a,tb,2,skrahina-a,"Skrahina, Alena",0.169576,0.393059,3,franke-m,skrahina-a,,
franke-m--stagg-h#tb,franke-m--stagg-h,tb,1,franke-m,"Franke, Molly",0.180019,0.401441,3,franke-m,stagg-h,,
franke-m--stagg-h#tb,franke-m--stagg-h,tb,2,stagg-h,"Stagg, Helen R",0.189962,0.398533,3,franke-m,stagg-h,,
franke-m--tefera-g#tb,franke-m--tefera-g,tb,1,franke-m,"Franke, Molly",0.180019,0.401441,3,franke-m,tefera-g,,
franke-m--tefera-g#tb,franke-m--tefera-g,tb,2,tefera-g,"Tefera, Girum Bayissa",0.185212,0.389799,3,franke-m,tefera-g,,
hewison-c--skrahina-a#tb,hewison-c--skrahina-a,tb,1,hewison-c,"Hewison, Catherine",0.17815,0.401443,3,hewison-c,skrahina-a,,
hewison-c--skrahina-a#tb,hewison-c--skrahina-a,tb,2,skrahina-a,"Skrahina, Alena",0.169576,0.393059,3,hewison-c,skrahina-a,,
hewison-c--stagg-h#tb,hewison-c--stagg-h,tb,1,hewison-c,"Hewison, Catherine",0.17815,0.401443,3,hewison-c,stagg-h,,
hewison-c--stagg-h#tb,hewison-c--stagg-h,tb,2,stagg-h,"Stagg, Helen R",0.189962,0.398533,3,hewison-c,stagg-h,,
hewison-c--tefera-g#tb,hewison-c--tefera-g,tb,1,hewison-c,"Hewison, Catherine",0.17815,0.401443,3,hewison-c,tefera-g,,
hewison-c--tefera-g#tb,hewison-c--tefera-g,tb,2,tefera-g,"Tefera, Girum Bayissa",0.185212,0.389799,3,hewison-c,tefera-g,,
huerga-h--skrahina-a#tb,huerga-h--skrahina-a,tb,1,huerga-h,"Huerga, Helena",0.180495,0.403451,3,huerga-h,skrahina-a,,
huerga-h--skrahina-a#tb,huerga-h--skrahina-a,tb,2,skrahina-a,"Skrahina, Alena",0.169576,0.393059,3,huerga-h,skrahina-a,,
huerga-h--stagg-h#tb,huerga-h--stagg-h,tb,1,huerga-h,"Huerga, Helena",0.180495,0.403451,3,huerga-h,stagg-h,,
huerga-h--stagg-h#tb,huerga-h--stagg-h,tb,2,stagg-h,"Stagg, Helen R",0.189962,0.398533,3,huerga-h,stagg-h,,
huerga-h--tefera-g#tb,huerga-h--tefera-g,tb,1,huerga-h,"Huerga, Helena",0.180495,0.403451,3,huerga-h,tefera-g,,
huerga-h--tefera-g#tb,huerga-h--tefera-g,tb,2,tefera-g,"Tefera, Girum Bayissa",0.185212,0.389799,3,huerga-h,tefera-g,,
khan-p--stagg-h#tb,khan-p--stagg-h,tb,1,khan-p,"Khan, Palwasha Y",0.182363,0.402472,3,khan-p,stagg-h,,
khan-p--stagg-h#tb,khan-p--stagg-h,tb,2,stagg-h,"Stagg, Helen R",0.189962,0.398533,3,khan-p,stagg-h,,
khan-p--tefera-g#tb,khan-p--tefera-g,tb,1,khan-p,"Khan, Palwasha Y",0.182363,0.402472,3,khan-p,tefera-g,,
khan-p--tefera-g#tb,khan-p--tefera-g,tb,2,tefera-g,"Tefera, Girum Bayissa",0.185212,0.389799,3,khan-p,tefera-g,,
lahood-a--siddiqui-m#tb,lahood-a--siddiqui-m,tb,1,lahood-a,"LaHood, Allison",0.181848,0.395116,3,lahood-a,siddiqui-m,,
lahood-a--siddiqui-m#tb,lahood-a--siddiqui-m,tb,2,siddiqui-m,"Siddiqui, Muhammad Rafi",0.177127,0.395402,3,lahood-a,siddiqui-m,,
lahood-a--stagg-h#tb,lahood-a--stagg-h,tb,1,lahood-a,"LaHood, Allison",0.181848,0.395116,3,lahood-a,stagg-h,,
lahood-a--stagg-h#tb,lahood-a--stagg-h,tb,2,stagg-h,"Stagg, Helen R",0.189962,0.398533,3,lahood-a,stagg-h,,
lahood-a--tefera-g#tb,lahood-a--tefera-g,tb,1,lahood-a,"LaHood, Allison",0.181848,0.395116,3,lahood-a,tefera-g,,
lahood-a--tefera-g#tb,lahood-a--tefera-g,tb,2,tefera-g,"Tefera, Girum Bayissa",0.185212,0.389799,3,lahood-a,tefera-g,,
mitnick-c--skrahina-a#tb,mitnick-c--skrahina-a,tb,1,mitnick-c,"Mitnick, Carole D",0.177342,0.399036,3,mitnick-c,skrahina-a,,
mitnick-c--skrahina-a#tb,mitnick-c--skrahina-a,tb,2,skrahina-a,"Skrahina, Alena",0.169576,0.393059,3,mitnick-c,skrahina-a,,
mitnick-c--stagg-h#tb,mitnick-c--stagg-h,tb,1,mitnick-c,"Mitnick, Carole D",0.177342,0.399036,3,mitnick-c,stagg-h,,
mitnick-c--stagg-h#tb,mitnick-c--stagg-h,tb,2,stagg-h,"Stagg, Helen R",0.189962,0.398533,3,mitnick-c,stagg-h,,
mitnick-c--tefera-g#tb,mitnick-c--tefera-g,tb,1,mitnick-c,"Mitnick, Carole D",0.177342,0.399036,3,mitnick-c,tefera-g,,
mitnick-c--tefera-g#tb,mitnick-c--tefera-g,tb,2,tefera-g,"Tefera, Girum Bayissa",0.185212,0.389799,3,mitnick-c,tefera-g,,
rich-m--stagg-h#tb,rich-m--stagg-h,tb,1,rich-m,"Rich, Michael L",0.179287,0.398719,3,rich-m,stagg-h,,
rich-m--stagg-h#tb,rich-m--stagg-h,tb,2,stagg-h,"Stagg, Helen R",0.189962,0.398533,3,rich-m,stagg-h,,
rich-m--tefera-g#tb,rich-m--tefera-g,tb,1,rich-m,"Rich, Michael L",0.179287,0.398719,3,rich-m,tefera-g,,
rich-m--tefera-g#tb,rich-m--tefera-g,tb,2,tefera-g,"Tefera, Girum Bayissa",0.185212,0.389799,3,rich-m,tefera-g,,
seung-k--skrahina-a#tb,seung-k--skrahina-a,tb,1,seung-k,"Seung, Kwonjune J",0.17038,0.401059,3,seung-k,skrahina-a,,
seung-k--skrahina-a#tb,seung-k--skrahina-a,tb,2,skrahina-a,"Skrahina, Alena",0.169576,0.393059,3,seung-k,skrahina-a,,
siddiqui-m--stagg-h#tb,siddiqui-m--stagg-h,tb,1,siddiqui-m,"Siddiqui, Muhammad Rafi",0.177127,0.395402,3,siddiqui-m,stagg-h,,
siddiqui-m--stagg-h#tb,siddiqui-m--stagg-h,tb,2,stagg-h,"Stagg, Helen R",0.189962,0.398533,3,siddiqui-m,stagg-h,,
siddiqui-m--tefera-g#tb,siddiqui-m--tefera-g,tb,1,siddiqui-m,"Siddiqui, Muhammad Rafi",0.177127,0.395402,3,siddiqui-m,tefera-g,,
siddiqui-m--tefera-g#tb,siddiqui-m--tefera-g,tb,2,tefera-g,"Tefera, Girum Bayissa",0.185212,0.389799,3,siddiqui-m,tefera-g,,
stagg-h--tefera-g#tb,stagg-h--tefera-g,tb,1,stagg-h,"Stagg, Helen R",0.189962,0.398533,3,stagg-h,tefera-g,,
stagg-h--tefera-g#tb,stagg-h--tefera-g,tb,2,tefera-g,"Tefera, Girum Bayissa",0.185212,0.389799,3,stagg-h,tefera-g,,
chain-g--chang-c#vector_borne,chain-g--chang-c,vector_borne,1,chain-g,"Chain, Grace",0.32084,0.637283,3,chain-g,chang-c,,
chain-g--chang-c#vector_borne,chain-g--chang-c,vector_borne,2,chang-c,"Chang, Chia-Chen",0.318524,0.642272,3,chain-g,chang-c,,
chain-g--deng-l#vector_borne,chain-g--deng-l,vector_borne,1,chain-g,"Chain, Grace",0.32084,0.637283,3,chain-g,deng-l,,
chain-g--deng-l#vector_borne,chain-g--deng-l,vector_borne,2,deng-l,"Deng, Lu",0.313376,0.635044,3,chain-g,deng-l,,
chain-g--lai-y#vector_borne,chain-g--lai-y,vector_borne,1,chain-g,"Chain, Grace",0.32084,0.637283,3,chain-g,lai-y,,
chain-g--lai-y#vector_borne,chain-g--lai-y,vector_borne,2,lai-y,"Lai, Yee Ling",0.31864,0.635046,3,chain-g,lai-y,,
chain-g--lee-v#vector_borne,chain-g--lee-v,vector_borne,1,chain-g,"Chain, Grace",0.32084,0.637283,3,chain-g,lee-v,,
chain-g--lee-v#vector_borne,chain-g--lee-v,vector_borne,2,lee-v,"Lee, Vernon",0.311711,0.647926,3,chain-g,lee-v,,
chain-g--mailepessov-d#vector_borne,chain-g--mailepessov-d,vector_borne,1,chain-g,"Chain, Grace",0.32084,0.637283,3,chain-g,mailepessov-d,,
chain-g--mailepessov-d#vector_borne,chain-g--mailepessov-d,vector_borne,2,mailepessov-d,"Mailepessov, Diyar",0.314102,0.638973,3,chain-g,mailepessov-d,,
chang-c--chong-c#vector_borne,chang-c--chong-c,vector_borne,1,chang-c,"Chang, Chia-Chen",0.318524,0.642272,3,chang-c,chong-c,,
chang-c--chong-c#vector_borne,chang-c--chong-c,vector_borne,2,chong-c,"Chong, Chee-Seng",0.314463,0.647775,3,chang-c,chong-c,,
chang-c--dickens-b#vector_borne,chang-c--dickens-b,vector_borne,1,chang-c,"Chang, Chia-Chen",0.318524,0.642272,3,chang-c,dickens-b,,
chang-c--dickens-b#vector_borne,chang-c--dickens-b,vector_borne,2,dickens-b,"Dickens, Borame",0.305129,0.631392,3,chang-c,dickens-b,,
chang-c--lai-y#vector_borne,chang-c--lai-y,vector_borne,1,chang-c,"Chang, Chia-Chen",0.318524,0.642272,3,chang-c,lai-y,,
chang-c--lai-y#vector_borne,chang-c--lai-y,vector_borne,2,lai-y,"Lai, Yee Ling",0.31864,0.635046,3,chang-c,lai-y,,
chang-c--lee-c#vector_borne,chang-c--lee-c,vector_borne,1,chang-c,"Chang, Chia-Chen",0.318524,0.642272,3,chang-c,lee-c,,
chang-c--lee-c#vector_borne,chang-c--lee-c,vector_borne,2,lee-c,"Lee, Caleb",0.321507,0.643274,3,chang-c,lee-c,,
chang-c--lee-v#vector_borne,chang-c--lee-v,vector_borne,1,chang-c,"Chang, Chia-Chen",0.318524,0.642272,3,chang-c,lee-v,,
chang-c--lee-v#vector_borne,chang-c--lee-v,vector_borne,2,lee-v,"Lee, Vernon",0.311711,0.647926,3,chang-c,lee-v,,
chang-c--mailepessov-d#vector_borne,chang-c--mailepessov-d,vector_borne,1,chang-c,"Chang, Chia-Chen",0.318524,0.642272,3,chang-c,mailepessov-d,,
chang-c--mailepessov-d#vector_borne,chang-c--mailepessov-d,vector_borne,2,mailepessov-d,"Mailepessov, Diyar",0.314102,0.638973,3,chang-c,mailepessov-d,,
chang-c--ng-y#vector_borne,chang-c--ng-y,vector_borne,1,chang-c,"Chang, Chia-Chen",0.318524,0.642272,3,chang-c,ng-y,,
chang-c--ng-y#vector_borne,chang-c--ng-y,vector_borne,2,ng-y,"Ng, Youming",0.32174,0.640359,3,chang-c,ng-y,,
chang-c--tan-l#vector_borne,chang-c--tan-l,vector_borne,1,chang-c,"Chang, Chia-Chen",0.318524,0.642272,3,chang-c,tan-l,,
chang-c--tan-l#vector_borne,chang-c--tan-l,vector_borne,2,tan-l,"Tan, Li Yun",0.317906,0.639091,3,chang-c,tan-l,,
chong-c--deng-l#vector_borne,chong-c--deng-l,vector_borne,1,chong-c,"Chong, Chee-Seng",0.314463,0.647775,3,chong-c,deng-l,,
chong-c--deng-l#vector_borne,chong-c--deng-l,vector_borne,2,deng-l,"Deng, Lu",0.313376,0.635044,3,chong-c,deng-l,,
chong-c--lai-y#vector_borne,chong-c--lai-y,vector_borne,1,chong-c,"Chong, Chee-Seng",0.314463,0.647775,3,chong-c,lai-y,,
chong-c--lai-y#vector_borne,chong-c--lai-y,vector_borne,2,lai-y,"Lai, Yee Ling",0.31864,0.635046,3,chong-c,lai-y,,
chong-c--lee-v#vector_borne,chong-c--lee-v,vector_borne,1,chong-c,"Chong, Chee-Seng",0.314463,0.647775,3,chong-c,lee-v,,
chong-c--lee-v#vector_borne,chong-c--lee-v,vector_borne,2,lee-v,"Lee, Vernon",0.311711,0.647926,3,chong-c,lee-v,,
chong-c--mailepessov-d#vector_borne,chong-c--mailepessov-d,vector_borne,1,chong-c,"Chong, Chee-Seng",0.314463,0.647775,3,chong-c,mailepessov-d,,
chong-c--mailepessov-d#vector_borne,chong-c--mailepessov-d,vector_borne,2,mailepessov-d,"Mailepessov, Diyar",0.314102,0.638973,3,chong-c,mailepessov-d,,
deng-l--dickens-b#vector_borne,deng-l--dickens-b,vector_borne,1,deng-l,"Deng, Lu",0.313376,0.635044,3,deng-l,dickens-b,,
deng-l--dickens-b#vector_borne,deng-l--dickens-b,vector_borne,2,dickens-b,"Dickens, Borame",0.305129,0.631392,3,deng-l,dickens-b,,
deng-l--lee-c#vector_borne,deng-l--lee-c,vector_borne,1,deng-l,"Deng, Lu",0.313376,0.635044,3,deng-l,lee-c,,
deng-l--lee-c#vector_borne,deng-l--lee-c,vector_borne,2,lee-c,"Lee, Caleb",0.321507,0.643274,3,deng-l,lee-c,,
deng-l--lim-j#vector_borne,deng-l--lim-j,vector_borne,1,deng-l,"Deng, Lu",0.313376,0.635044,3,deng-l,lim-j,,
deng-l--lim-j#vector_borne,deng-l--lim-j,vector_borne,2,lim-j,"Lim, Jue Tao",0.311485,0.645288,3,deng-l,lim-j,,
deng-l--ng-l#vector_borne,deng-l--ng-l,vector_borne,1,deng-l,"Deng, Lu",0.313376,0.635044,3,deng-l,ng-l,,
